"timestamp","value"
1753555696898,7.26634639151535
1753555686920,3.7889067505570337
1753555676922,3.0546343241379956
1753555666911,2.178404712449918
1753555654908,2.1746700178298815
1753555636908,2.0794840591289026
1753555624925,2.1886129030777104
1753555608915,2.183201185716691
1753555592919,2.2067937580494656
1753555578901,2.017504696960707
1753555562920,2.1531981842643555
1753555546910,2.2268645806488045
1753555526907,2.1082642510537872
1753555510914,2.157720232489366
1753555492913,2.1193001907268036
1753555476910,2.1466002789481085
1753555460909,2.141052867928575
1753555444901,2.2620599269183326
1753555428913,2.2840662936455502
1753555414911,2.272260940881725
1753555398908,2.227828075063796
1753555382917,2.1586892009386873
1753555370911,2.100880297990744
1753555356911,2.1619388224956406
1753555342912,2.1669945765586416
1753555326912,2.268159285114204
1753555310907,2.1939133984417643
1753555294913,2.249348029321787
1753555280910,2.2492916012007984
1753555266911,2.2089521470424667
1753555248915,2.2978116769248906
1753555234905,2.1172609890202914
1753555216901,2.220953039712127
1753555196912,2.2292359022488517
1753555178900,2.2152435495386458
1753555162916,2.2736472442902222
1753555152899,2.2049107945912807
1753555136908,2.208760443773847
1753555120914,2.0254875258692864
1753555106910,1.8843352861597833
1753555092906,1.8968857474912373
1753555076914,2.161593056298154
1753555062904,2.1123131237427413
1753555044911,2.0168008659442584
1753555028913,2.098880998694532
1753555012906,2.0421399365642396
1753554998904,2.255729724376536
1753554984905,2.332253377692306
1753554966915,2.285990398602459
1753554956917,2.155733229762906
1753554944913,1.8423966942125267
1753554920909,1.9508313819811378
1753554904902,1.9920235534913566
1753554892904,1.956119164455443
1753554876913,2.026471760691186
1753554858915,2.043803908918702
1753554840913,1.818393637671372
1753554826911,1.763691600024426
1753554810907,1.8716962743543173
1753554794912,2.1487179690484424
1753554776912,2.1401398925741972
1753554756915,1.989297762544588
1753554740911,1.7766013925735777
1753554724901,1.6046953654017462
1753554696956,1.7406336590447031
1753554678916,1.8163519144351121
1753554664907,1.8139692954461661
1753554648920,1.8971360389501863
1753554634913,1.9173123979900746
1753554620954,1.950990524866672
1753554602914,2.0804229331871906
1753554586915,2.1362707563296834
1753554574905,2.046994472123559
1753554560900,2.0004253247245596
1753554544902,2.0286198271707776
1753554528942,2.1543945950900136
1753554514911,2.1075840983083176
1753554500903,1.924068423075409
1753554486906,1.9982036030812154
1753554468910,2.062493523973735
1753554454912,2.2610337256683706
1753554438917,2.2478158326474484
1753554426908,2.4021374731555554
1753554414912,2.2884751510114802
1753554400909,2.2602710653894373
1753554386910,2.4303046949367975
1753554374913,2.264663985255498
1753554362902,2.3658797934405937
1753554352914,2.2473652374336
1753554342910,1.9265062420986967
1753554326911,1.910590915692507
1753554312914,2.0030251242715975
1753554298901,1.9381468144369232
1753554282905,2.1076837975787384
1753554266913,2.1772962603337884
1753554248909,1.8469122304982175
1753554236911,1.7093431481650039
1753554208909,2.086597456808481
1753554194913,2.0479223997049028
1753554182910,2.0228469231713495
1753554166902,2.0218184445846856
1753554146904,1.9320491163641038
1753554128913,2.1087009448168974
1753554112910,2.106700353678479
1753554098906,2.1935501558241435
1753554084910,2.030105486938173
1753554070913,2.067604789418632
1753554056903,1.8999266663590086
1753554016913,2.1238101971373307
1753554002908,2.0984692208187044
1753553986912,2.116161711355464
1753553970912,2.3560840276186363
1753553958911,2.223315999951688
1753553942907,2.3799400135537683
1753553926917,2.417986112041029
1753553914903,2.2698316264689415
1753553898902,2.3546071846759022
1753553880907,2.2536612586259386
1753553866910,2.268622997531525
1753553854919,2.5028920228013427
1753553842902,2.279153411749012
1753553830911,2.2250878523907436
1753553814911,2.2241171178465646
1753553798919,2.2287079904845153
1753553782912,2.3911515578418943
1753553768916,2.386384226603406
1753553758910,2.365762101171061
1753553746914,2.3356964601314627
1753553730914,2.1840307596546285
1753553718917,2.5747218748139207
1753553708911,2.5118742283972817
1753553698904,2.264449623258471
1753553688912,2.333985278729797
1753553678905,2.079609239043119
1753553668905,2.3062312028319036
1753553650914,2.2304944460220075
1753553638904,2.4274991289195347
1753553626914,3.323237302577516
1753553616912,3.9627532102336174
1753553606908,4.609716406109541
1753553596908,5.087687980387133
1753553586904,4.3785720902337655
1753553576903,7.763947149608954
1753553566925,9.200274094723717
1753553556912,8.239995475205653
1753553476799,7.3433340190323
1753553462905,6.429041480727352
1753553448922,9.819929469753252
1753553438917,5.7438965981685834
1753553428914,5.510029239494936
1753553418944,6.0092119971675615
1753553408903,4.561866156102997
1753553398904,4.829458121137007
1753553388918,5.404217440337842
1753553378920,6.386827746204118
1753553298899,4.685359944576382
1753553288906,4.923808026238547
1753553278915,4.963130703400843
1753553268912,4.606259994463996
1753553258899,4.384440435524949
1753553248911,6.900302598151482
1753553238917,23.206157366880284
1753553156904,5.255612422151913
1753553146908,4.617337294156222
1753553136908,5.231946886484814
1753553126903,5.885882891866157
1753553116905,8.358194296275821
1753553103899,8.010465994396396
1753553093898,6.367387713700892
1753553011915,7.193498985959698
1753552999909,3.330279251076974
1753552987563,4.176931853310385
1753552973909,5.091993030332336
1753552963916,4.434602196821017
1753552953925,7.8561427109296025
1753552939917,14.74412346761306
1753552893914,8.647820011166361
1753552875923,7.608488756097638
1753552865923,7.636135692971099
1753552855907,5.688818208782458
1753552845910,5.049934365647813
1753552835919,4.810069344600826
1753552825902,4.781291062833898
1753552815922,5.543800131735998
1753552805920,7.990666586966329
1753552725928,4.94862869271731
1753552715922,5.903264611980853
1753552705949,6.1692374424409335
1753552695921,5.7542671729949175
1753552685924,3.999209052569004
1753552675910,5.194130277314135
1753552663928,15.370241226590652
1753552641911,8.26490825768959
1753552631913,8.469801773057847
1753552621781,8.156372558894157
1753552611717,13.420752998690151
1753552601910,26.642336673189657
1753552559662,4.167969101430208
1753552537909,5.299045890903175
1753552527921,4.67536894795775
1753552517822,4.438073658388962
1753552507885,3.99138362763464
1753552497506,3.184660931763104
1753552487909,2.839028314970272
1753552477904,3.0119214079593073
1753552467902,3.472329229150441
1753552457921,3.176827953436711
1753552447926,2.9071805221966556
1753552437919,2.5899607816963703
1753552427917,2.356272939965498
1753552417916,2.281631907430718
1753552401932,2.14029294970083
1753552385912,1.9701832761672011
1753552369911,2.0275561834971905
1753552351910,2.0432021657354458
1753552335908,2.3090494085673843
1753552321901,2.3523023955233473
1753552309882,2.300150989925484
1753552299911,2.920516971590713
1753552289876,3.056101272645709
1753552279823,2.8653875499904093
1753552269914,2.431839167224228
1753552259905,2.471228157468273
1753552249881,2.4332804590094326
1753552237907,2.138355182463773
1753552227902,1.818275652724937
1753552217914,2.0710016398215463
1753552205916,2.269216593885546
1753552189916,2.429209980896236
1753552173901,2.557519549908147
1753552163903,2.3476939213296433
1753552153900,2.3049099124392955
1753552139901,2.2286345521450026
1753552129916,2.422481366586664
1753552117917,2.4410283355452504
1753552107907,2.253821680848753
1753552095907,2.2156649706521407
1753552085916,2.2684368171068425
1753552071908,2.3777232865563835
1753552057911,2.1294804120345736
1753552047910,2.3100656439837026
1753552037942,2.283589460673709
1753552027935,2.351724904885647
1753552017900,2.449061008519685
1753552005900,2.1969436016853274
1753551989907,2.0658558944091188
1753551975899,2.0567087821577585
1753551959906,1.9247048871699468
1753551943903,1.9347573499164803
1753551925914,1.9476727212852476
1753551909901,1.9840800108428172
1753551893909,2.1677958295163284
1753551877907,2.3166059980594036
1753551865904,2.479687691385305
1753551853912,2.2873084803315717
1753551839908,2.0301042615288014
1753551825902,2.006798517926297
1753551807912,1.992080834081527
1753551789916,1.9987630087511983
1753551773917,2.14306157732673
1753551759908,2.0501335948120394
1753551741914,2.133638915379547
1753551727891,2.04034786905822
1753551713908,2.116464442212793
1753551695910,2.0495387699061576
1753551681905,2.03521585896554
1753551665902,2.0340679224838514
1753551647915,2.5033140338677407
1753551631920,2.6407654445057367
1753551619912,2.525964157223642
1753551607920,3.0927312234987827
1753551597906,4.04491256385044
1753551587717,7.963537471090313
1753551577601,13.402300305458748
1753551489911,11.09893069382808
1753551475742,7.624200666194611
1753551465909,7.575934376538871
1753551443973,8.95706563014132
1753551433936,6.562477632463935
1753551423961,7.640847599049561
1753551413718,9.666662847321888
1753551403866,10.546210176987625
1753551393905,10.102091798688095
1753551383920,8.951407453028171
1753551373847,8.315633709974732
1753551363911,8.941614538435983
1753551341646,8.505270337749801
1753551331932,9.468543225736306
1753551321945,3.5007341857080294
1753551311912,2.185344313637242
1753551295938,2.186670042406123
1753551279935,2.208315121630444
1753551267940,2.3411221409883574
1753551251942,2.238219665660929
1753551239906,2.153809595754034
1753551225930,2.096825368603181
1753551209920,2.140752266790263
1753551193910,2.2083933141755865
1753551179909,2.24058482603571
1753551165948,2.273660495034697
1753551149944,2.1365550238922157
1753551133928,2.1217641566460204
1753551119925,2.243271629355895
1753551105943,2.206015705919084
1753551087924,2.1367191215764283
1753551069904,2.1947827626390555
1753551051952,2.16929679220485
1753551035938,2.0675327301085606
1753551019992,2.121735988643486
1753551003922,1.9818244939236205
1753550993945,2.0869395616493334
1753550977943,2.115042728872346
1753550961940,2.1734393366951545
1753550947902,2.2573636781536983
1753550929911,2.322717238622144
1753550915922,2.2443874948958205
1753550899925,2.163161491364684
1753550881949,2.019050964110947
1753550869905,2.135496651029606
1753550852924,2.125839786803605
1753550840935,2.169521058580138
1753550822928,2.1945097415236616
1753550808900,2.0261031230047366
1753550792912,1.9485062811964151
1753550774908,2.0974229413974794
1753550755901,2.1706796274099753
1753550741913,2.071280996518088
1753550727904,2.0588698162228307
1753550713908,2.13065691397576
1753550692914,2.1196749663218473
1753550674913,2.2417016353756685
1753550658923,2.2840407309469657
1753550640908,2.2409459026498224
1753550624919,2.4513433789009555
