"timestamp","value"
1753551381353,488
1753551380861,492
1753551380373,488
1753551379893,480
1753551379405,488
1753551378917,488
1753551378433,484
1753551377957,476
1753551377473,484
1753551376985,488
1753551376505,480
1753551376021,484
1753551375533,488
1753551375049,484
1753551374573,476
1753551374093,480
1753551373617,476
1753551373141,476
1753551372677,464
1753551372209,468
1753551371745,464
1753551371277,468
1753551370813,464
1753551370353,460
1753551369889,464
1753551369425,464
1753551368965,460
1753551368505,460
1753551368049,456
1753551367581,468
1753551367117,464
1753551366665,452
1753551366205,460
1753551365741,464
1753551365277,464
1753551364201,460
1753551363741,460
1753551363285,456
1753551362833,452
1753551362385,448
1753551361933,452
1753551361481,452
1753551361037,444
1753551360593,444
1753551360149,444
1753551359701,448
1753551359261,440
1753551358825,436
1753551358385,440
1753551357941,444
1753551357501,440
1753551357069,432
1753551356633,436
1753551356197,436
1753551355757,440
1753551355325,432
1753551354893,432
1753551354457,436
1753551354021,436
1753551353593,428
1753551353161,432
1753551352725,436
1753551352293,432
1753551351869,424
1753551351429,440
1753551350993,436
1753551350565,428
1753551350137,428
1753551349697,440
1753551349265,432
1753551348841,424
1753551348405,436
1753551347977,428
1753551347545,432
1753551347113,432
1753551346689,424
1753551346249,440
1753551345813,436
1753551345381,432
1753551344949,432
1753551344509,440
1753551344073,436
1753551343641,432
1753551343193,448
1753551342757,436
1753551342325,432
1753551341885,440
1753551341449,436
1753551341013,436
1753551340565,448
1753551340121,444
1753551339681,440
1753551339237,444
1753551338797,440
1753551338353,444
1753551337909,444
1753551337461,448
1753551337025,436
1753551336573,452
1753551336121,452
1753551335681,440
1753551335233,448
1753551334777,456
1753551334321,456
1753551333873,448
1753551333425,448
1753551332965,460
1753551332513,452
1753551332069,444
1753551331613,456
1753551331153,460
1753551330713,440
1753551330265,448
1753551329817,448
1753551329373,444
1753551328925,448
1753551328473,452
1753551328021,452
1753551327577,444
1753551327121,456
1753551326669,452
1753551326221,448
1753551325773,448
1753551325321,452
1753551324865,456
1753551324417,448
1753551323973,444
1753551323513,460
1753551323061,452
1753551322609,452
1753551322149,460
1753551321689,460
1753551321241,448
1753551320789,452
1753551320333,456
1753551319877,456
1753551319433,444
1753551318977,456
1753551318525,452
1753551318077,448
1753551317633,444
1753551317177,456
1753551316725,452
1753551316281,444
1753551315837,444
1753551315385,452
1753551314937,448
1753551314497,440
1753551314045,452
1753551313593,452
1753551313153,440
1753551312709,444
1753551312265,444
1753551311817,448
1753551311373,444
1753551310941,432
1753551310501,440
1753551310053,448
1753551309613,440
1753551309177,436
1753551308733,444
1753551308289,444
1753551307857,432
1753551307417,440
1753551306977,440
1753551306545,432
1753551306117,428
1753551305677,440
1753551305441,436
1753551305013,428
1753551304585,428
1753551304149,436
1753551303717,432
1753551303289,428
1753551302853,436
1753551302421,432
1753551301993,428
1753551301565,428
1753551301133,432
1753551300697,436
1753551300265,432
1753551299833,432
1753551299405,428
1753551298973,432
1753551298541,432
1753551298113,428
1753551297685,428
1753551297249,436
1753551296817,432
1753551296393,424
1753551295965,428
1753551295529,436
1753551295097,432
1753551294665,432
1753551294245,420
1753551293809,436
1753551293373,436
1753551292945,428
1753551292517,428
1753551292081,436
1753551291641,440
1753551291213,428
1753551290781,432
1753551290345,436
1753551289913,432
1753551289481,432
1753551289041,440
1753551288605,436
1753551288177,428
1753551287737,440
1753551287297,440
1753551286869,428
1753551286433,436
1753551285993,440
1753551285561,432
1753551285125,436
1753551284685,440
1753551284245,440
1753551283813,432
1753551283377,436
1753551282937,440
1753551282505,432
1753551282077,428
1753551281641,436
1753551281209,432
1753551280781,428
1753551280353,428
1753551279917,436
1753551279485,432
1753551279057,428
1753551278629,428
1753551278193,436
1753551277757,436
1753551277333,424
1753551276901,432
1753551276465,436
1753551276033,432
1753551275605,428
1753551275173,432
1753551274741,432
1753551274313,428
1753551273885,428
1753551273445,440
1753551273013,432
1753551272585,428
1753551272149,436
1753551271705,444
1753551271277,428
1753551270837,440
1753551270397,440
1753551269957,440
1753551269521,436
1753551269073,448
1753551268625,448
1753551268197,428
1753551267761,436
1753551267325,436
1753551266893,432
1753551266469,424
1753551266037,432
1753551265605,432
1753551265181,424
1753551264749,432
1753551264321,428
1753551263889,432
1753551263465,424
1753551263029,436
1753551262593,436
1753551262169,424
1753551261733,436
1753551261293,440
1753551260857,436
1753551260425,432
1753551259981,444
1753551259541,440
1753551259109,432
1753551258665,444
1753551258237,428
1753551257805,432
1753551257385,420
1753551256953,432
1753551256529,424
1753551256105,424
1753551255689,416
1753551255277,412
1753551254861,416
1753551254437,424
1753551254017,420
1753551253597,420
1753551253185,412
1753551252757,428
1753551252329,428
1753551251917,412
1753551251497,420
1753551251073,424
1753551250653,420
1753551250241,412
1753551249825,416
1753551249401,424
1753551248985,416
1753551248573,412
1753551248157,416
1753551247741,416
1753551247329,412
1753551246917,412
1753551246497,420
1753551246081,416
1753551245669,412
1753551245067,408
1753551244647,420
1753551244231,416
1753551243823,408
1753551243411,412
1753551242991,420
1753551242587,404
1753551242171,416
1753551241755,416
1753551241339,416
1753551240927,412
1753551240515,412
1753551240111,404
1753551239695,416
1753551239283,412
1753551238871,412
1753551238459,412
1753551238043,416
1753551237631,412
1753551237223,408
1753551236807,416
1753551236395,412
1753551235987,408
1753551235571,416
1753551235155,416
1753551234743,412
1753551234335,408
1753551233923,412
1753551233507,416
1753551233091,416
1753551232691,400
1753551232275,416
1753551231867,408
1753551231459,408
1753551231059,400
1753551230655,404
1753551230247,408
1753551229839,408
1753551229443,396
1753551229039,404
1753551228635,404
1753551228231,404
1753551227835,396
1753551227431,404
1753551227023,408
1753551226619,404
1753551226219,400
1753551225815,404
1753551225407,408
1753551225003,404
1753551224603,400
1753551224191,412
1753551223783,408
1753551223379,404
1753551222967,412
1753551222559,408
1753551222155,404
1753551221747,408
1753551221335,412
1753551220919,416
1753551220515,404
1753551220103,412
1753551219687,416
1753551219275,412
1753551218863,412
1753551218451,412
1753551218031,420
1753551217627,404
1753551217211,416
1753551216795,416
1753551216375,420
1753551215963,412
1753551215547,416
1753551215127,420
1753551214715,412
1753551214299,416
1753551213883,416
1753551213467,416
1753551213055,412
1753551212635,420
1753551212211,424
1753551211803,408
1753551211379,424
1753551210963,416
1753551210547,416
1753551210135,412
1753551209719,416
1753551209295,424
1753551208895,400
1753551208467,428
1753551208047,420
1753551207631,416
1753551207211,420
1753551206791,420
1753551206375,416
1753551205955,420
1753551205539,416
1753551205115,424
1753551204703,412
1753551204279,424
1753551203855,424
1753551203439,416
1753551203023,416
1753551202599,424
1753551202175,424
1753551201759,416
1753551201339,420
1753551200915,424
1753551200491,424
1753551200075,416
1753551199647,428
1753551199223,424
1753551198803,420
1753551198379,424
1753551197955,424
1753551197531,424
1753551197103,428
1753551196675,428
1753551196243,432
1753551195815,428
1753551195383,432
1753551194947,436
1753551194527,420
1753551194091,436
1753551193663,428
1753551193239,424
1753551192815,424
1753551192387,428
1753551191955,432
1753551191527,428
1753551191103,424
1753551190671,432
1753551190247,424
1753551189823,424
1753551189407,416
1753551188983,424
1753551188563,420
1753551188143,420
1753551187735,408
1753551187315,420
1753551186899,416
1753551186487,412
1753551186083,404
1753551185663,420
1753551185329,408
1753551184917,412
1753551184509,408
1753551184097,412
1753551183685,412
1753551183273,412
1753551182861,412
1753551182449,412
1753551182041,408
1753551181621,420
1753551181205,416
1753551180797,408
1753551180385,412
1753551179969,416
1753551179557,412
1753551179145,412
1753551178729,416
1753551178313,416
1753551177905,408
1753551177485,420
1753551177069,416
1753551176653,416
1753551176237,416
1753551175813,424
1753551175401,412
1753551174981,420
1753551174336,420
1753551173916,420
1753551173492,424
1753551173072,420
1753551172648,424
1753551172228,420
1753551171796,432
1753551171372,424
1753551170956,416
1753551170532,424
1753551170108,424
1753551169688,420
1753551169276,412
1753551168852,424
1753551168432,420
1753551168020,412
1753551167600,420
1753551167184,416
1753551166768,416
